Filter,N,FPR_Target,Workload,NegShare,LoadFactor,Threads,FPBits,Insert_s,Query_s,FalsePosRate,BPE
cuckoo,10000000,0.01,balanced,0,1,4,8,0.555455,0.834312,0,16
cuckoo,10000000,0.01,balanced,0,1,4,12,0.541947,0.831677,0,16
cuckoo,10000000,0.01,balanced,0,1,4,16,0.547348,0.849012,0,16
cuckoo,10000000,0.01,balanced,0,1,8,8,0.547043,0.840016,0,16
cuckoo,10000000,0.01,balanced,0,1,8,12,0.550416,0.823516,0,16
cuckoo,10000000,0.01,balanced,0,1,8,16,0.544811,0.891638,0,16
cuckoo,10000000,0.01,balanced,0.5,1,1,8,0.56767,0.816619,0.0097116,16
cuckoo,10000000,0.01,balanced,0.5,1,1,12,0.54329,0.808811,0.0097126,16
cuckoo,10000000,0.01,balanced,0.5,1,1,16,0.527801,0.816568,0.0097088,16
cuckoo,10000000,0.01,balanced,0.5,1,2,8,0.564553,0.860527,0.0097094,16
cuckoo,10000000,0.01,balanced,0.5,1,2,12,0.544725,0.841797,0.0097058,16
cuckoo,10000000,0.01,balanced,0.5,1,2,16,0.549831,0.818741,0.0097116,16
cuckoo,10000000,0.01,balanced,0.5,1,4,8,0.548414,0.845119,0.0097206,16
cuckoo,10000000,0.01,balanced,0.5,1,4,12,0.542407,0.817384,0.0097092,16
cuckoo,10000000,0.01,balanced,0.5,1,4,16,0.539589,0.816142,0.0096994,16
cuckoo,10000000,0.01,balanced,0.5,1,8,8,0.53858,0.833904,0.0097084,16
cuckoo,10000000,0.01,balanced,0.5,1,8,12,0.537396,0.828632,0.0097114,16
cuckoo,10000000,0.01,balanced,0.5,1,8,16,0.536575,0.830657,0.009713,16
cuckoo,10000000,0.01,balanced,0.9,1,1,8,0.550594,0.812588,0.0174446,16
cuckoo,10000000,0.01,balanced,0.9,1,1,12,0.549851,0.832343,0.0174506,16
cuckoo,10000000,0.01,balanced,0.9,1,1,16,0.568749,0.797565,0.0174392,16
cuckoo,10000000,0.01,balanced,0.9,1,2,8,0.548129,0.821273,0.0174504,16
cuckoo,10000000,0.01,balanced,0.9,1,2,12,0.541711,0.811387,0.0174386,16
cuckoo,10000000,0.01,balanced,0.9,1,2,16,0.540393,0.801583,0.017448,16
cuckoo,10000000,0.01,balanced,0.9,1,4,8,0.535023,0.810647,0.017456,16
cuckoo,10000000,0.01,balanced,0.9,1,4,12,0.547654,0.813307,0.0174616,16
cuckoo,10000000,0.01,balanced,0.9,1,4,16,0.540768,0.819377,0.0174534,16
cuckoo,10000000,0.01,balanced,0.9,1,8,8,0.537811,0.819518,0.0174434,16
cuckoo,10000000,0.01,balanced,0.9,1,8,12,0.55933,0.812162,0.0174362,16
cuckoo,10000000,0.01,balanced,0.9,1,8,16,0.549606,0.806875,0.0174454,16
bloom,10000000,0.001,read-only,0,1,1,8,1.87898,1.75048,0,14.3507
bloom,10000000,0.001,read-only,0,1,1,12,1.90341,1.77379,0,14.3507
bloom,10000000,0.001,read-only,0,1,1,16,1.91522,1.7471,0,14.3507
bloom,10000000,0.001,read-only,0,1,2,8,1.89268,1.75597,0,14.3507
bloom,10000000,0.001,read-only,0,1,2,12,1.89188,1.77817,0,14.3507
bloom,10000000,0.001,read-only,0,1,2,16,1.90854,1.73187,0,14.3507
bloom,10000000,0.001,read-only,0,1,4,8,1.89918,1.75128,0,14.3507
bloom,10000000,0.001,read-only,0,1,4,12,1.8857,1.72011,0,14.3507
bloom,10000000,0.001,read-only,0,1,4,16,1.92688,1.67772,0,14.3507
bloom,10000000,0.001,read-only,0,1,8,8,1.85196,1.76354,0,14.3507
bloom,10000000,0.001,read-only,0,1,8,12,1.90126,1.72866,0,14.3507
bloom,10000000,0.001,read-only,0,1,8,16,1.87001,1.7201,0,14.3507
bloom,10000000,0.001,read-only,0.5,1,1,8,1.87175,1.22303,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,1,12,1.88603,1.20756,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,1,16,1.86981,1.20479,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,2,8,2.04972,1.24987,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,2,12,1.90125,1.20406,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,2,16,1.8728,1.20539,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,4,8,1.86111,1.21175,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,4,12,1.90023,1.20638,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,4,16,1.86482,1.21759,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,8,8,1.87144,1.20115,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,8,12,1.88181,1.225,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.5,1,8,16,1.86368,1.21312,0.0005123,14.3507
bloom,10000000,0.001,read-only,0.9,1,1,8,1.87209,0.783519,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,1,12,1.91409,0.798521,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,1,16,1.89626,0.799633,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,2,8,1.90557,0.793561,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,2,12,1.94277,0.781261,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,2,16,1.86913,0.770557,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,4,8,1.96947,0.826801,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,4,12,2.14119,0.788272,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,4,16,1.88728,0.782463,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,8,8,1.89353,0.812548,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,8,12,1.88388,0.780824,0.0009179,14.3507
bloom,10000000,0.001,read-only,0.9,1,8,16,1.88085,0.784309,0.0009179,14.3507
cuckoo,10000000,0.001,read-only,0,1,1,8,0.557758,0.529043,0,16
cuckoo,10000000,0.001,read-only,0,1,1,12,0.545142,0.535074,0,16
cuckoo,10000000,0.001,read-only,0,1,1,16,0.56126,0.541121,0,16
cuckoo,10000000,0.001,read-only,0,1,2,8,0.640441,0.597802,0,16
cuckoo,10000000,0.001,read-only,0,1,2,12,0.541483,0.538355,0,16
cuckoo,10000000,0.001,read-only,0,1,2,16,0.539365,0.538092,0,16
cuckoo,10000000,0.001,read-only,0,1,4,8,0.544017,0.530364,0,16
cuckoo,10000000,0.001,read-only,0,1,4,12,0.54171,0.54689,0,16
cuckoo,10000000,0.001,read-only,0,1,4,16,0.546388,0.53067,0,16
cuckoo,10000000,0.001,read-only,0,1,8,8,0.538605,0.53666,0,16
cuckoo,10000000,0.001,read-only,0,1,8,12,0.539268,0.555622,0,16
cuckoo,10000000,0.001,read-only,0,1,8,16,0.571057,0.583238,0,16
cuckoo,10000000,0.001,read-only,0.5,1,1,8,0.569411,0.549333,0.0097382,16
cuckoo,10000000,0.001,read-only,0.5,1,1,12,0.554926,0.524921,0.0097398,16
cuckoo,10000000,0.001,read-only,0.5,1,1,16,0.540636,0.52418,0.0097383,16
cuckoo,10000000,0.001,read-only,0.5,1,2,8,0.542208,0.528494,0.0097388,16
cuckoo,10000000,0.001,read-only,0.5,1,2,12,0.537967,0.527669,0.0097394,16
cuckoo,10000000,0.001,read-only,0.5,1,2,16,0.538779,0.529112,0.0097396,16
cuckoo,10000000,0.001,read-only,0.5,1,4,8,0.537119,0.529407,0.0097387,16
cuckoo,10000000,0.001,read-only,0.5,1,4,12,0.576343,0.526598,0.0097386,16
cuckoo,10000000,0.001,read-only,0.5,1,4,16,0.545193,0.546143,0.0097396,16
cuckoo,10000000,0.001,read-only,0.5,1,8,8,0.611113,0.5252,0.0097372,16
cuckoo,10000000,0.001,read-only,0.5,1,8,12,0.562812,0.531027,0.0097373,16
cuckoo,10000000,0.001,read-only,0.5,1,8,16,0.536746,0.525641,0.0097405,16
cuckoo,10000000,0.001,read-only,0.9,1,1,8,0.540369,0.50508,0.0174607,16
cuckoo,10000000,0.001,read-only,0.9,1,1,12,0.540459,0.506759,0.0174632,16
cuckoo,10000000,0.001,read-only,0.9,1,1,16,0.54031,0.504435,0.017459,16
cuckoo,10000000,0.001,read-only,0.9,1,2,8,0.537789,0.506916,0.0174606,16
cuckoo,10000000,0.001,read-only,0.9,1,2,12,0.537719,0.503575,0.0174619,16
cuckoo,10000000,0.001,read-only,0.9,1,2,16,0.543357,0.510978,0.0174617,16
cuckoo,10000000,0.001,read-only,0.9,1,4,8,0.535124,0.512106,0.0174621,16
cuckoo,10000000,0.001,read-only,0.9,1,4,12,0.542119,0.524995,0.0174626,16
cuckoo,10000000,0.001,read-only,0.9,1,4,16,0.548411,0.511326,0.0174603,16
cuckoo,10000000,0.001,read-only,0.9,1,8,8,0.53815,0.509272,0.0174624,16
cuckoo,10000000,0.001,read-only,0.9,1,8,12,0.54292,0.505022,0.0174654,16
cuckoo,10000000,0.001,read-only,0.9,1,8,16,0.540959,0.509565,0.0174625,16
cuckoo,10000000,0.001,read-mostly,0,1,1,8,0.541703,0.562632,0,16
cuckoo,10000000,0.001,read-mostly,0,1,1,12,0.537536,0.558622,0,16
cuckoo,10000000,0.001,read-mostly,0,1,1,16,0.542243,0.57397,0,16
cuckoo,10000000,0.001,read-mostly,0,1,2,8,0.56113,0.596009,0,16
cuckoo,10000000,0.001,read-mostly,0,1,2,12,0.562458,0.566356,0,16
cuckoo,10000000,0.001,read-mostly,0,1,2,16,0.535729,0.545236,0,16
cuckoo,10000000,0.001,read-mostly,0,1,4,8,0.528505,0.547452,0,16
cuckoo,10000000,0.001,read-mostly,0,1,4,12,0.569695,0.580491,0,16
cuckoo,10000000,0.001,read-mostly,0,1,4,16,0.544706,0.554971,0,16
cuckoo,10000000,0.001,read-mostly,0,1,8,8,0.544007,0.566025,0,16
cuckoo,10000000,0.001,read-mostly,0,1,8,12,0.538028,0.561091,0,16
cuckoo,10000000,0.001,read-mostly,0,1,8,16,0.549902,0.580699,0,16
cuckoo,10000000,0.001,read-mostly,0.5,1,1,8,0.54297,0.559874,0.009632,16
cuckoo,10000000,0.001,read-mostly,0.5,1,1,12,0.546885,0.599755,0.00963095,16
cuckoo,10000000,0.001,read-mostly,0.5,1,1,16,0.571503,0.556809,0.00963084,16
cuckoo,10000000,0.001,read-mostly,0.5,1,2,8,0.543823,0.555515,0.00963211,16
cuckoo,10000000,0.001,read-mostly,0.5,1,2,12,0.541532,0.5506,0.00963095,16
cuckoo,10000000,0.001,read-mostly,0.5,1,2,16,0.543747,0.547948,0.00962989,16
cuckoo,10000000,0.001,read-mostly,0.5,1,4,8,0.540082,0.555379,0.00963084,16
cuckoo,10000000,0.001,read-mostly,0.5,1,4,12,0.539668,0.556219,0.00963179,16
cuckoo,10000000,0.001,read-mostly,0.5,1,4,16,0.543231,0.559177,0.00962874,16
cuckoo,10000000,0.001,read-mostly,0.5,1,8,8,0.535143,0.562771,0.00963063,16
cuckoo,10000000,0.001,read-mostly,0.5,1,8,12,0.549521,0.562994,0.00963484,16
cuckoo,10000000,0.001,read-mostly,0.5,1,8,16,0.549614,0.556769,0.00963274,16
cuckoo,10000000,0.001,read-mostly,0.9,1,1,8,0.544067,0.535575,0.0173612,16
cuckoo,10000000,0.001,read-mostly,0.9,1,1,12,0.541193,0.53225,0.0173589,16
cuckoo,10000000,0.001,read-mostly,0.9,1,1,16,0.540397,0.537014,0.0173602,16
cuckoo,10000000,0.001,read-mostly,0.9,1,2,8,0.539889,0.532351,0.0173654,16
cuckoo,10000000,0.001,read-mostly,0.9,1,2,12,0.543107,0.537303,0.0173601,16
cuckoo,10000000,0.001,read-mostly,0.9,1,2,16,0.538448,0.537503,0.0173619,16
cuckoo,10000000,0.001,read-mostly,0.9,1,4,8,0.539377,0.540001,0.0173614,16
cuckoo,10000000,0.001,read-mostly,0.9,1,4,12,0.549724,0.538946,0.0173607,16
cuckoo,10000000,0.001,read-mostly,0.9,1,4,16,0.555979,0.53774,0.0173599,16
cuckoo,10000000,0.001,read-mostly,0.9,1,8,8,0.540013,0.540064,0.0173591,16
cuckoo,10000000,0.001,read-mostly,0.9,1,8,12,0.537892,0.536692,0.0173608,16
cuckoo,10000000,0.001,read-mostly,0.9,1,8,16,0.538323,0.554461,0.0173632,16
cuckoo,10000000,0.001,balanced,0,1,1,8,0.537344,0.822203,0,16
cuckoo,10000000,0.001,balanced,0,1,1,12,0.544354,0.834149,0,16
cuckoo,10000000,0.001,balanced,0,1,1,16,0.538462,0.834243,0,16
cuckoo,10000000,0.001,balanced,0,1,2,8,0.546686,0.825621,0,16
cuckoo,10000000,0.001,balanced,0,1,2,12,0.550318,0.836316,0,16
cuckoo,10000000,0.001,balanced,0,1,2,16,0.537972,0.823376,0,16
cuckoo,10000000,0.001,balanced,0,1,4,8,0.544738,0.820083,0,16
cuckoo,10000000,0.001,balanced,0,1,4,12,0.579687,0.90542,0,16
cuckoo,10000000,0.001,balanced,0,1,4,16,0.549163,0.82328,0,16
cuckoo,10000000,0.001,balanced,0,1,8,8,0.538935,0.82954,0,16
cuckoo,10000000,0.001,balanced,0,1,8,12,0.537432,0.82659,0,16
cuckoo,10000000,0.001,balanced,0,1,8,16,0.54541,1.01446,0,16
cuckoo,10000000,0.001,balanced,0.5,1,1,8,0.654172,0.81612,0.0097184,16
cuckoo,10000000,0.001,balanced,0.5,1,1,12,0.541763,0.828732,0.0097194,16
cuckoo,10000000,0.001,balanced,0.5,1,1,16,0.539384,0.83324,0.009715,16
cuckoo,10000000,0.001,balanced,0.5,1,2,8,0.541298,0.827711,0.0097182,16
cuckoo,10000000,0.001,balanced,0.5,1,2,12,0.604932,0.882277,0.0097032,16
cuckoo,10000000,0.001,balanced,0.5,1,2,16,0.533303,0.826852,0.0097124,16
cuckoo,10000000,0.001,balanced,0.5,1,4,8,0.538098,0.851061,0.0097046,16
cuckoo,10000000,0.001,balanced,0.5,1,4,12,0.565853,0.824773,0.0097172,16
cuckoo,10000000,0.001,balanced,0.5,1,4,16,0.531066,0.806974,0.0097168,16
cuckoo,10000000,0.001,balanced,0.5,1,8,8,0.53012,0.803457,0.0097118,16
cuckoo,10000000,0.001,balanced,0.5,1,8,12,0.53592,0.869623,0.009715,16
cuckoo,10000000,0.001,balanced,0.5,1,8,16,0.644039,0.940804,0.0097064,16
cuckoo,10000000,0.001,balanced,0.9,1,1,8,0.554721,0.799942,0.0174592,16
cuckoo,10000000,0.001,balanced,0.9,1,1,12,0.542546,0.814249,0.017447,16
cuckoo,10000000,0.001,balanced,0.9,1,1,16,0.544163,0.798945,0.0174532,16
cuckoo,10000000,0.001,balanced,0.9,1,2,8,0.541461,0.793886,0.017446,16
cuckoo,10000000,0.001,balanced,0.9,1,2,12,0.53654,0.794828,0.0174506,16
cuckoo,10000000,0.001,balanced,0.9,1,2,16,0.542101,0.801799,0.017446,16
cuckoo,10000000,0.001,balanced,0.9,1,4,8,0.536714,0.793581,0.0174456,16
cuckoo,10000000,0.001,balanced,0.9,1,4,12,0.541782,0.802124,0.0174464,16
cuckoo,10000000,0.001,balanced,0.9,1,4,16,0.552784,0.817495,0.0174494,16
cuckoo,10000000,0.001,balanced,0.9,1,8,8,0.552522,0.801013,0.0174556,16
cuckoo,10000000,0.001,balanced,0.9,1,8,12,0.549536,0.799534,0.0174454,16
cuckoo,10000000,0.001,balanced,0.9,1,8,16,0.539025,0.795929,0.0174386,16
quotient,1000000,0.05,read-only,0,1,1,8,0.0510338,0.0667948,0,1073.74
quotient,1000000,0.05,read-only,0,1,1,12,0.052548,0.0688921,0,1073.74
quotient,1000000,0.05,read-only,0,1,1,16,0.0523443,0.064339,0,1073.74
quotient,1000000,0.05,read-only,0,1,2,8,0.0507152,0.065556,0,1073.74
quotient,1000000,0.05,read-only,0,1,2,12,0.0520948,0.0655214,0,1073.74
quotient,1000000,0.05,read-only,0,1,2,16,0.052475,0.063599,0,1073.74
quotient,1000000,0.05,read-only,0,1,4,8,0.0517179,0.0646705,0,1073.74
quotient,1000000,0.05,read-only,0,1,4,12,0.0523141,0.0656527,0,1073.74
quotient,1000000,0.05,read-only,0,1,4,16,0.057145,0.0653233,0,1073.74
quotient,1000000,0.05,read-only,0,1,8,8,0.0527085,0.0643902,0,1073.74
quotient,1000000,0.05,read-only,0,1,8,12,0.0539671,0.0658075,0,1073.74
quotient,1000000,0.05,read-only,0,1,8,16,0.0542702,0.0678746,0,1073.74
quotient,1000000,0.05,read-only,0.5,1,1,8,0.0636632,0.107608,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,1,12,0.0665527,0.0831962,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,1,16,0.0627611,0.080557,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,2,8,0.0548987,0.0735315,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,2,12,0.0569398,0.0801072,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,2,16,0.0528687,0.0723187,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,4,8,0.0516079,0.0704583,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,4,12,0.0601828,0.0721818,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,4,16,0.0525307,0.0821147,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,8,8,0.0555397,0.0749902,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,8,12,0.0547887,0.0712197,0.00321,1073.74
quotient,1000000,0.05,read-only,0.5,1,8,16,0.0517969,0.0765374,0.00321,1073.74
quotient,1000000,0.05,read-only,0.9,1,1,8,0.0534234,0.0750044,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,1,12,0.0522481,0.0748441,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,1,16,0.0526236,0.0760028,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,2,8,0.0520811,0.0740233,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,2,12,0.0520412,0.0762907,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,2,16,0.0523714,0.074354,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,4,8,0.05295,0.0743109,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,4,12,0.0528477,0.0766041,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,4,16,0.0540555,0.0750271,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,8,8,0.0535411,0.0758167,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,8,12,0.0550487,0.0764862,0.00595,1073.74
quotient,1000000,0.05,read-only,0.9,1,8,16,0.0532551,0.0776411,0.00595,1073.74
quotient,1000000,0.05,read-mostly,0,1,1,8,0.0520756,0.0744393,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,1,12,0.0522477,0.0720131,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,1,16,0.0539737,0.0706023,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,2,8,0.0517806,0.0728732,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,2,12,0.0531639,0.0729914,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,2,16,0.0534067,0.0728567,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,4,8,0.0540031,0.0737774,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,4,12,0.0527241,0.0717929,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,4,16,0.0532192,0.0726983,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,8,8,0.0538267,0.0724801,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,8,12,0.0518082,0.0748172,0,1073.74
quotient,1000000,0.05,read-mostly,0,1,8,16,0.0521862,0.074538,0,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,1,8,0.0531612,0.0790105,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,1,12,0.0526602,0.0779161,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,1,16,0.0525971,0.0770482,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,2,8,0.053421,0.0780547,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,2,12,0.052855,0.0776566,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,2,16,0.0546921,0.0773786,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,4,8,0.0521338,0.0787465,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,4,12,0.0520812,0.0796807,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,4,16,0.0520838,0.0795667,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,8,8,0.0539799,0.0811481,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,8,12,0.0536099,0.0789001,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.5,1,8,16,0.0516182,0.0790901,0.00328737,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,1,8,0.0528463,0.0820843,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,1,12,0.0526584,0.0828873,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,1,16,0.0527168,0.0814195,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,2,8,0.0519858,0.0839062,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,2,12,0.0523988,0.0834645,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,2,16,0.0534547,0.0855204,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,4,8,0.054314,0.0885643,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,4,12,0.051398,0.0818779,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,4,16,0.0513713,0.0835367,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,8,8,0.0512624,0.0836711,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,8,12,0.0509213,0.0840399,0.00610842,1073.74
quotient,1000000,0.05,read-mostly,0.9,1,8,16,0.0516794,0.0817294,0.00610842,1073.74
quotient,1000000,0.05,balanced,0,1,1,8,0.0516288,0.0973522,0,1073.74
quotient,1000000,0.05,balanced,0,1,1,12,0.052274,0.099988,0,1073.74
quotient,1000000,0.05,balanced,0,1,1,16,0.0524625,0.0979538,0,1073.74
quotient,1000000,0.05,balanced,0,1,2,8,0.0515457,0.096002,0,1073.74
quotient,1000000,0.05,balanced,0,1,2,12,0.0545378,0.0996402,0,1073.74
quotient,1000000,0.05,balanced,0,1,2,16,0.0516433,0.0995816,0,1073.74
quotient,1000000,0.05,balanced,0,1,4,8,0.0595843,0.0969787,0,1073.74
quotient,1000000,0.05,balanced,0,1,4,12,0.052123,0.0974977,0,1073.74
quotient,1000000,0.05,balanced,0,1,4,16,0.0515134,0.0997851,0,1073.74
quotient,1000000,0.05,balanced,0,1,8,8,0.0524341,0.0972894,0,1073.74
quotient,1000000,0.05,balanced,0,1,8,12,0.051916,0.0977416,0,1073.74
quotient,1000000,0.05,balanced,0,1,8,16,0.0513354,0.100959,0,1073.74
quotient,1000000,0.05,balanced,0.5,1,1,8,0.0527319,0.10431,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,1,12,0.0524441,0.104369,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,1,16,0.051635,0.104952,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,2,8,0.0512018,0.105164,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,2,12,0.0526198,0.107081,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,2,16,0.052827,0.103896,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,4,8,0.0525542,0.105751,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,4,12,0.051477,0.104634,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,4,16,0.0515628,0.107752,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,8,8,0.0518382,0.104351,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,8,12,0.0520769,0.106014,0.004404,1073.74
quotient,1000000,0.05,balanced,0.5,1,8,16,0.0520486,0.105727,0.004404,1073.74
quotient,1000000,0.05,balanced,0.9,1,1,8,0.0509743,0.112564,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,1,12,0.0515067,0.111229,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,1,16,0.0506938,0.108552,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,2,8,0.0525555,0.107797,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,2,12,0.054487,0.111587,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,2,16,0.0518458,0.11044,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,4,8,0.051785,0.114017,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,4,12,0.0518946,0.109609,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,4,16,0.0527641,0.110743,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,8,8,0.0523891,0.110238,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,8,12,0.0527187,0.110501,0.008018,1073.74
quotient,1000000,0.05,balanced,0.9,1,8,16,0.0537764,0.106606,0.008018,1073.74
quotient,1000000,0.01,read-only,0,1,1,8,0.0520706,0.0663543,0,1073.74
quotient,1000000,0.01,read-only,0,1,1,12,0.0533139,0.0668788,0,1073.74
quotient,1000000,0.01,read-only,0,1,1,16,0.0514845,0.0637523,0,1073.74
quotient,1000000,0.01,read-only,0,1,2,8,0.0522632,0.0658295,0,1073.74
quotient,1000000,0.01,read-only,0,1,2,12,0.0528565,0.0659483,0,1073.74
quotient,1000000,0.01,read-only,0,1,2,16,0.0630634,0.0682809,0,1073.74
quotient,1000000,0.01,read-only,0,1,4,8,0.0522017,0.067179,0,1073.74
quotient,1000000,0.01,read-only,0,1,4,12,0.0549784,0.0669272,0,1073.74
quotient,1000000,0.01,read-only,0,1,4,16,0.0517375,0.0655428,0,1073.74
quotient,1000000,0.01,read-only,0,1,8,8,0.051659,0.0669044,0,1073.74
quotient,1000000,0.01,read-only,0,1,8,12,0.0537554,0.0675865,0,1073.74
quotient,1000000,0.01,read-only,0,1,8,16,0.0542584,0.0643628,0,1073.74
quotient,1000000,0.01,read-only,0.5,1,1,8,0.0515803,0.075564,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,1,12,0.054703,0.0753876,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,1,16,0.0539928,0.0721353,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,2,8,0.0537896,0.0734987,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,2,12,0.0529194,0.0742439,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,2,16,0.0618586,0.0737295,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,4,8,0.0544473,0.073012,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,4,12,0.0523085,0.0746292,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,4,16,0.0519666,0.0718431,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,8,8,0.0517473,0.0704296,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,8,12,0.0556028,0.0707951,0.00321,1073.74
quotient,1000000,0.01,read-only,0.5,1,8,16,0.0672664,0.0738444,0.00321,1073.74
